Time,G8,G9,GA,GB,B1,B2,B3,lat,lon,gpsacc,imei,time
0,0,0,-66,-70,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.769
0,0,0,-69,-71,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.7691
0,0,0,-68,-73,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.7692
0,0,0,-70,-66,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.7694
0,0,0,-70,-71,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.7695
0,0,0,-67,-74,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.7696
0,0,0,-70,-66,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.7697
0,0,0,-67,-71,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.7698
0,0,0,-66,-71,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.7699
0,0,0,-70,-71,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.7701
0,0,0,-69,-73,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.7702
0,0,0,-66,-71,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.7703
0,0,0,-68,-74,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.7704
0,0,0,-71,-66,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.7705
0,0,0,-71,-66,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.7706
0,0,0,-70,-73,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.7707
0,0,0,-70,-66,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.7709
0,0,0,-67,-70,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.771
0,0,0,-68,-70,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.7711
0,0,0,-70,-70,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.7712
0,0,0,-68,-73,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.7713
0,0,0,-68,-74,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.7714
0,0,0,-68,-73,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.7716
0,0,0,-68,-66,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.7717
0,0,0,-68,-70,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.7718
0,0,0,-66,-70,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.7719
0,0,0,-70,-70,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.772
0,0,0,-66,-70,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.7721
0,0,0,-68,-73,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.7723
0,0,0,-68,-70,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.7724
0,0,0,-70,-66,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.7725
0,0,0,-68,-75,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.7726
0,0,0,-69,-66,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.7727
0,0,0,-70,-71,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.7728
0,0,0,-66,-73,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.773
0,0,0,-68,-70,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.7731
0,0,0,-70,-73,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.7732
0,0,0,-66,-73,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.7733
0,0,0,-66,-66,0,0,0,10.8936946,-1.0774864,5,8.62E+14,735950.7734
0,0,0,-66,-66,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7735
0,0,0,-66,-73,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7736
0,0,0,-66,-70,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7738
0,0,0,-68,-74,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7739
0,0,0,-70,-66,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.774
0,0,0,-68,-73,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7741
0,0,0,-70,-73,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7742
0,0,0,-70,-73,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7743
0,0,0,-67,-73,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7745
0,0,0,-66,-73,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7746
0,0,0,-66,-73,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7747
0,0,0,-70,-73,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7748
0,0,0,-68,-73,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7749
0,0,0,-66,-73,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.775
0,0,0,-66,-66,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7752
0,0,0,-68,-70,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7753
0,0,0,-70,-70,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7754
0,0,0,-70,-73,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7755
0,0,0,-70,-73,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7756
0,0,0,-70,-73,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7757
0,0,0,-66,-73,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7758
0,0,0,-70,-70,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.776
0,0,0,-66,-70,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7761
0,0,0,-66,-73,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7762
0,0,0,-68,-73,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7763
0,0,0,-66,-66,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7764
0,0,0,-68,-73,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7765
0,0,0,-68,-73,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7767
0,0,0,-68,-66,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7768
0,0,0,-66,-73,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7769
0,0,0,-69,-70,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.777
0,0,0,-70,-66,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7771
0,0,0,-66,-70,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7772
0,0,0,-66,-70,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7774
0,0,0,-70,-66,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7775
0,0,0,-68,-73,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7776
0,0,0,-66,-66,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7777
0,0,0,-70,-73,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7778
0,0,0,-68,-66,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7779
0,0,0,-68,-73,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.778
0,0,0,-70,-73,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7782
0,0,0,-66,-73,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7783
0,0,0,-70,-73,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7784
0,0,0,-68,-66,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7785
0,0,0,-66,-73,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7786
0,0,0,-66,-70,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7787
0,0,0,-66,-67,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7789
0,0,0,-71,-73,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.779
0,0,0,-70,-66,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7791
0,0,0,-66,-66,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7792
0,0,0,-68,-70,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7793
0,0,0,-71,-70,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7794
0,0,0,-70,-70,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7796
0,0,0,-70,-73,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7797
0,0,0,-66,-70,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7798
0,0,0,-68,-73,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7799
0,0,0,-68,-73,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.78
0,0,0,-66,-66,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7801
0,0,0,-66,-66,0,0,0,10.8938093,-1.0775137,12,8.62E+14,735950.7803
0,0,0,-68,-74,0,0,0,10.8938086,-1.0775139,21,8.62E+14,735950.7804
0,0,0,-66,-73,0,0,0,10.8938086,-1.0775139,21,8.62E+14,735950.7805
0,0,0,-68,-70,0,0,0,10.8938086,-1.0775139,21,8.62E+14,735950.7806
0,0,0,-66,-70,0,0,0,10.8938086,-1.0775139,21,8.62E+14,735950.7807
0,0,0,-70,-73,0,0,0,10.8938086,-1.0775139,21,8.62E+14,735950.7808
0,0,0,-70,-66,0,0,0,10.8938086,-1.0775139,21,8.62E+14,735950.7809
0,0,0,-66,-70,0,0,0,10.8938086,-1.0775139,21,8.62E+14,735950.7811
0,0,0,-70,-70,0,0,0,10.8938086,-1.0775139,21,8.62E+14,735950.7812
0,0,0,-68,-73,0,0,0,10.8938086,-1.0775139,21,8.62E+14,735950.7813
0,0,0,-70,-66,0,0,0,10.8938086,-1.0775139,21,8.62E+14,735950.7814
0,0,0,-70,-73,0,0,0,10.8938086,-1.0775139,21,8.62E+14,735950.7815
0,0,0,-66,-70,0,0,0,10.8938086,-1.0775139,21,8.62E+14,735950.7816
0,0,0,-66,-66,0,0,0,10.8938086,-1.0775139,21,8.62E+14,735950.7818
0,0,0,-70,-70,0,0,0,10.8938086,-1.0775139,21,8.62E+14,735950.7819
0,0,0,-66,-70,0,0,0,10.8938086,-1.0775139,21,8.62E+14,735950.782
0,0,0,-68,-70,0,0,0,10.8938086,-1.0775139,21,8.62E+14,735950.7821
0,0,0,-70,-73,0,0,0,10.8938086,-1.0775139,21,8.62E+14,735950.7822
0,0,0,-66,-70,0,0,0,10.8938086,-1.0775139,21,8.62E+14,735950.7823
0,0,0,-68,-70,0,0,0,10.8938086,-1.0775139,21,8.62E+14,735950.7825
0,0,0,-70,-70,0,0,0,10.8938086,-1.0775139,21,8.62E+14,735950.7826
0,0,0,-68,-73,0,0,0,10.8938086,-1.0775139,21,8.62E+14,735950.7827
0,0,0,-66,-66,0,0,0,10.8938086,-1.0775139,21,8.62E+14,735950.7828
0,0,0,-68,-73,0,0,0,10.8938086,-1.0775139,21,8.62E+14,735950.7829
0,0,0,-70,-70,0,0,0,10.8938086,-1.0775139,21,8.62E+14,735950.783
0,0,0,-66,-73,0,0,0,10.8938086,-1.0775139,21,8.62E+14,735950.7832
0,0,0,-66,-66,0,0,0,10.8938086,-1.0775139,21,8.62E+14,735950.7833
0,0,0,-68,-70,0,0,0,10.8938086,-1.0775139,21,8.62E+14,735950.7834
0,0,0,-67,-70,0,0,0,10.8938086,-1.0775139,21,8.62E+14,735950.7835
0,0,0,-69,-70,0,0,0,10.8938086,-1.0775139,21,8.62E+14,735950.7836
0,0,0,-68,-70,0,0,0,10.8938086,-1.0775139,21,8.62E+14,735950.7837
0,0,0,-66,-66,0,0,0,10.8937944,-1.0775268,46,8.62E+14,735950.7838
0,0,0,-68,-70,0,0,0,10.8937944,-1.0775268,46,8.62E+14,735950.784
0,0,0,-70,-66,0,0,0,10.8937944,-1.0775268,46,8.62E+14,735950.7841
0,0,0,-70,-66,0,0,0,10.8937944,-1.0775268,46,8.62E+14,735950.7842
0,0,0,-68,-66,0,0,0,10.8937944,-1.0775268,46,8.62E+14,735950.7843
0,0,0,-66,-70,0,0,0,10.8937944,-1.0775268,46,8.62E+14,735950.7844
0,0,0,-66,-73,0,0,0,10.8937944,-1.0775268,46,8.62E+14,735950.7845
0,0,0,-70,-70,0,0,0,10.8937944,-1.0775268,46,8.62E+14,735950.7847
0,0,0,-70,-73,0,0,0,10.8937944,-1.0775268,46,8.62E+14,735950.7848
0,0,0,-68,-73,0,0,0,10.8937944,-1.0775268,46,8.62E+14,735950.7849
0,0,0,-66,-70,0,0,0,10.8937944,-1.0775268,46,8.62E+14,735950.785
0,0,0,-70,-66,0,0,0,10.8937944,-1.0775268,46,8.62E+14,735950.7851
0,0,0,-70,-70,0,0,0,10.8937944,-1.0775268,46,8.62E+14,735950.7852
0,0,0,-66,-73,0,0,0,10.8937944,-1.0775268,46,8.62E+14,735950.7854
0,0,0,-68,-73,0,0,0,10.8937944,-1.0775268,46,8.62E+14,735950.7855
0,0,0,-70,-66,0,0,0,10.8937944,-1.0775268,46,8.62E+14,735950.7856
0,0,0,-68,-73,0,0,0,10.8937944,-1.0775268,46,8.62E+14,735950.7857
0,0,0,-70,-70,0,0,0,10.8937944,-1.0775268,46,8.62E+14,735950.7858
0,0,0,-70,-70,0,0,0,10.8937944,-1.0775268,46,8.62E+14,735950.7859
0,0,0,-70,-66,0,0,0,10.8937944,-1.0775268,46,8.62E+14,735950.786
0,0,0,-68,-73,0,0,0,10.8937944,-1.0775268,46,8.62E+14,735950.7862
0,0,0,-70,-73,0,0,0,10.8937944,-1.0775268,46,8.62E+14,735950.7863
0,0,0,-66,-73,0,0,0,10.8937944,-1.0775268,46,8.62E+14,735950.7864
0,0,0,-66,-70,0,0,0,10.8937944,-1.0775268,46,8.62E+14,735950.7865
0,0,0,-68,-73,0,0,0,10.8937944,-1.0775268,46,8.62E+14,735950.7866
0,0,0,-70,-73,0,0,0,10.8937944,-1.0775268,46,8.62E+14,735950.7867
0,0,0,-66,-73,0,0,0,10.8937944,-1.0775268,46,8.62E+14,735950.7869
0,0,0,-68,-70,0,0,0,10.8937944,-1.0775268,46,8.62E+14,735950.787
0,0,0,-66,-70,0,0,0,10.8937944,-1.0775268,46,8.62E+14,735950.7871
0,0,0,-68,-70,0,0,0,10.8937944,-1.0775268,46,8.62E+14,735950.7872
0,0,0,-66,-73,0,0,0,10.8937904,-1.0775454,45,8.62E+14,735950.7873
0,0,0,-70,-73,0,0,0,10.8937904,-1.0775454,45,8.62E+14,735950.7874
0,0,0,-70,-70,0,0,0,10.8937904,-1.0775454,45,8.62E+14,735950.7876
0,0,0,-66,-70,0,0,0,10.8937904,-1.0775454,45,8.62E+14,735950.7877
0,0,0,-68,-73,0,0,0,10.8937904,-1.0775454,45,8.62E+14,735950.7878
0,0,0,-68,-73,0,0,0,10.8937904,-1.0775454,45,8.62E+14,735950.7879
0,0,0,-68,-66,0,0,0,10.8937904,-1.0775454,45,8.62E+14,735950.788
0,0,0,-66,-73,0,0,0,10.8937904,-1.0775454,45,8.62E+14,735950.7881
0,0,0,-66,-66,0,0,0,10.8937904,-1.0775454,45,8.62E+14,735950.7883
0,0,0,-68,-66,0,0,0,10.8937904,-1.0775454,45,8.62E+14,735950.7884
0,0,0,-66,-66,0,0,0,10.8937904,-1.0775454,45,8.62E+14,735950.7885
0,0,0,-66,-66,0,0,0,10.8937904,-1.0775454,45,8.62E+14,735950.7886
0,0,0,-66,-66,0,0,0,10.8937904,-1.0775454,45,8.62E+14,735950.7887
0,0,0,-70,-66,0,0,0,10.8937904,-1.0775454,45,8.62E+14,735950.7888
0,0,0,-68,-75,0,0,0,10.8937904,-1.0775454,45,8.62E+14,735950.7889
0,0,0,-68,-70,0,0,0,10.8937904,-1.0775454,45,8.62E+14,735950.7891
0,0,0,-68,-73,0,0,0,10.8937904,-1.0775454,45,8.62E+14,735950.7892
0,0,0,-66,-73,0,0,0,10.8937904,-1.0775454,45,8.62E+14,735950.7893
0,0,0,-66,-73,0,0,0,10.8937904,-1.0775454,45,8.62E+14,735950.7894
0,0,0,-70,-70,0,0,0,10.8937904,-1.0775454,45,8.62E+14,735950.7895
0,0,0,-68,-70,0,0,0,10.8937904,-1.0775454,45,8.62E+14,735950.7896
0,0,0,-68,-70,0,0,0,10.8937904,-1.0775454,45,8.62E+14,735950.7898
0,0,0,-68,-73,0,0,0,10.8937904,-1.0775454,45,8.62E+14,735950.7899
0,0,0,-70,-73,0,0,0,10.8937904,-1.0775454,45,8.62E+14,735950.79
0,0,0,-68,-73,0,0,0,10.8937904,-1.0775454,45,8.62E+14,735950.7901
0,0,0,-66,-70,0,0,0,10.8937904,-1.0775454,45,8.62E+14,735950.7902
0,0,0,-70,-73,0,0,0,10.8937904,-1.0775454,45,8.62E+14,735950.7903
0,0,0,-70,-73,0,0,0,10.8937904,-1.0775454,45,8.62E+14,735950.7905
0,0,0,-66,-66,0,0,0,10.8937904,-1.0775454,45,8.62E+14,735950.7906
0,0,0,-66,-73,0,0,0,10.8937999,-1.0774978,47,8.62E+14,735950.7907
0,0,0,-66,-71,0,0,0,10.8937999,-1.0774978,47,8.62E+14,735950.7908
0,0,0,-66,-73,0,0,0,10.8937999,-1.0774978,47,8.62E+14,735950.7909
0,0,0,-68,-66,0,0,0,10.8937999,-1.0774978,47,8.62E+14,735950.791
0,0,0,-66,-66,0,0,0,10.8937999,-1.0774978,47,8.62E+14,735950.7912
0,0,0,-66,-73,0,0,0,10.8937999,-1.0774978,47,8.62E+14,735950.7913
0,0,0,-69,-73,0,0,0,10.8937999,-1.0774978,47,8.62E+14,735950.7914
0,0,0,-70,-73,0,0,0,10.8937999,-1.0774978,47,8.62E+14,735950.7915
0,0,0,-66,-66,0,0,0,10.8937999,-1.0774978,47,8.62E+14,735950.7916
0,0,0,-66,-74,0,0,0,10.8937499,-1.0775402,18,8.62E+14,735950.75
NaN,NaN,NaN,-70,-66,NaN,NaN,NaN,10.8937999,-1.0774978,47,8.62E+14,735950.7917
0,0,0,-66,-70,0,0,0,10.8937999,-1.0774978,47,8.62E+14,735950.7918
0,0,0,-68,-73,0,0,0,10.8937999,-1.0774978,47,8.62E+14,735950.792
0,0,0,-66,-70,0,0,0,10.8937999,-1.0774978,47,8.62E+14,735950.7921
0,0,0,-66,-73,0,0,0,10.8937999,-1.0774978,47,8.62E+14,735950.7922
0,0,0,-70,-73,0,0,0,10.8937999,-1.0774978,47,8.62E+14,735950.7923
0,0,0,-70,-66,0,0,0,10.8937999,-1.0774978,47,8.62E+14,735950.7924
0,0,0,-70,-73,0,0,0,10.8937999,-1.0774978,47,8.62E+14,735950.7925
0,0,0,-66,-66,0,0,0,10.8937999,-1.0774978,47,8.62E+14,735950.7927
0,0,0,-70,-70,0,0,0,10.8937999,-1.0774978,47,8.62E+14,735950.7928
0,0,0,-66,-70,0,0,0,10.8937999,-1.0774978,47,8.62E+14,735950.7929
0,0,0,-71,-72,0,0,0,10.8937999,-1.0774978,47,8.62E+14,735950.793
0,0,0,-67,-73,0,0,0,10.8937999,-1.0774978,47,8.62E+14,735950.7931
0,0,0,-67,-66,0,0,0,10.8937999,-1.0774978,47,8.62E+14,735950.7932
0,0,0,-67,-70,0,0,0,10.8937999,-1.0774978,47,8.62E+14,735950.7934
0,0,0,-70,-73,0,0,0,10.8937999,-1.0774978,47,8.62E+14,735950.7935
0,0,0,-71,-73,0,0,0,10.8937999,-1.0774978,47,8.62E+14,735950.7936
0,0,0,-68,-70,0,0,0,10.8937999,-1.0774978,47,8.62E+14,735950.7937
0,0,0,-68,-71,0,0,0,10.8937999,-1.0774978,47,8.62E+14,735950.7938
0,0,0,-68,-66,0,0,0,10.8937999,-1.0774978,47,8.62E+14,735950.7939
0,0,0,-68,-73,0,0,0,10.8937999,-1.0774978,47,8.62E+14,735950.7941
0,0,0,-66,-73,0,0,0,10.8937999,-1.0774978,47,8.62E+14,735950.7942
0,0,0,-66,-66,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7943
0,0,0,-66,-66,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7944
0,0,0,-68,-73,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7945
0,0,0,-71,-73,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7946
0,0,0,-70,-73,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7947
0,0,0,-68,-70,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7949
0,0,0,-66,-70,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.795
0,0,0,-71,-73,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7951
0,0,0,-66,-66,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7952
0,0,0,-70,-73,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7953
0,0,0,-66,-70,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7954
0,0,0,-70,-73,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7956
0,0,0,-68,-73,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7957
0,0,0,-68,-70,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7958
0,0,0,-69,-66,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7959
0,0,0,-70,-66,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.796
0,0,0,-71,-73,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7961
0,0,0,-66,-73,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7963
0,0,0,-71,-70,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7964
0,0,0,-66,-73,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7965
0,0,0,-70,-73,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7966
0,0,0,-69,-66,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7967
0,0,0,-68,-73,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7968
0,0,0,-68,-73,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.797
0,0,0,-70,-66,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7971
0,0,0,-66,-66,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7972
0,0,0,-66,-66,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7973
0,0,0,-66,-70,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7974
0,0,0,-71,-70,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7975
0,0,0,-68,-70,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7976
0,0,0,-70,-66,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7978
0,0,0,-66,-70,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7979
0,0,0,-71,-73,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.798
0,0,0,-66,-66,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7981
0,0,0,-70,-73,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7982
0,0,0,-68,-70,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7983
0,0,0,-70,-73,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7985
0,0,0,-67,-70,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7986
0,0,0,-68,-66,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7987
0,0,0,-70,-70,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7988
0,0,0,-70,-66,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7989
0,0,0,-70,-73,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.799
0,0,0,-70,-73,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7992
0,0,0,-68,-70,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7993
0,0,0,-70,-73,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7994
0,0,0,-66,-73,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7995
0,0,0,-68,-70,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7996
0,0,0,-66,-70,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7997
0,0,0,-68,-70,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.7999
0,0,0,-70,-73,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.8
0,0,0,-68,-70,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.8001
0,0,0,-70,-73,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.8002
0,0,0,-70,-73,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.8003
0,0,0,-68,-70,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.8004
0,0,0,-68,-73,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.8005
0,0,0,-70,-66,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.8007
0,0,0,-68,-66,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.8008
0,0,0,-66,-66,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.8009
0,0,0,-70,-73,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.801
0,0,0,-70,-66,0,0,0,10.8938052,-1.0775678,16,8.62E+14,735950.8011
0,0,0,-70,-66,0,0,0,10.893703,-1.0775701,17,8.62E+14,735950.8012
0,0,0,-68,-70,0,0,0,10.893703,-1.0775701,17,8.62E+14,735950.8014
0,0,0,-70,-71,0,0,0,10.893703,-1.0775701,17,8.62E+14,735950.8015
0,0,0,-68,-70,0,0,0,10.893703,-1.0775701,17,8.62E+14,735950.8016
0,0,0,-68,-73,0,0,0,10.893703,-1.0775701,17,8.62E+14,735950.8017
0,0,0,-68,-70,0,0,0,10.893703,-1.0775701,17,8.62E+14,735950.8018
0,0,0,-68,-73,0,0,0,10.893703,-1.0775701,17,8.62E+14,735950.8019
0,0,0,-68,-70,0,0,0,10.893703,-1.0775701,17,8.62E+14,735950.8021
0,0,0,-70,-73,0,0,0,10.893703,-1.0775701,17,8.62E+14,735950.8022
0,0,0,-68,-73,0,0,0,10.893703,-1.0775701,17,8.62E+14,735950.8023
0,0,0,-68,-73,0,0,0,10.893703,-1.0775701,17,8.62E+14,735950.8024
0,0,0,-66,-73,0,0,0,10.893703,-1.0775701,17,8.62E+14,735950.8025
0,0,0,-70,-73,0,0,0,10.893703,-1.0775701,17,8.62E+14,735950.8026
0,0,0,-70,-66,0,0,0,10.893703,-1.0775701,17,8.62E+14,735950.8028
0,0,0,-66,-66,0,0,0,10.893703,-1.0775701,17,8.62E+14,735950.8029
0,0,0,-68,-73,0,0,0,10.893703,-1.0775701,17,8.62E+14,735950.803
0,0,0,-70,-70,0,0,0,10.893703,-1.0775701,17,8.62E+14,735950.8031
0,0,0,-70,-66,0,0,0,10.893703,-1.0775701,17,8.62E+14,735950.8032
0,0,0,-68,-70,0,0,0,10.893703,-1.0775701,17,8.62E+14,735950.8033
0,0,0,-70,-66,0,0,0,10.893703,-1.0775701,17,8.62E+14,735950.8034
0,0,0,-68,-70,0,0,0,10.893703,-1.0775701,17,8.62E+14,735950.8036
0,0,0,-70,-73,0,0,0,10.893703,-1.0775701,17,8.62E+14,735950.8037
0,0,0,-70,-73,0,0,0,10.893703,-1.0775701,17,8.62E+14,735950.8038
0,0,0,-66,-66,0,0,0,10.893703,-1.0775701,17,8.62E+14,735950.8039
0,0,0,-67,-73,0,0,0,10.893703,-1.0775701,17,8.62E+14,735950.804
